Semana,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
2019-07-05,0.3,0.2777777777777778,0.0,0.057692307692307696,0.23333333333333334,0.0,0.32857142857142857,0.208955223880597,0.0,0.02631578947368421,0.15492957746478872,0.0,0.45348837209302323,0.2976190476190476,0.0,0.0,0.3783783783783784,0.0
2019-07-12,0.325,0.19444444444444445,0.0,0.019230769230769232,0.3,0.0,0.2571428571428571,0.22388059701492538,0.0,0.0,0.3004694835680751,0.0,0.4069767441860465,0.16666666666666666,0.0,0.0,0.43243243243243246,0.3333333333333333
2019-07-19,0.325,0.19444444444444445,0.0,0.17307692307692307,0.23333333333333334,0.0,0.36857142857142855,0.19776119402985073,0.0,0.02631578947368421,0.24882629107981222,0.0,0.26744186046511625,0.19047619047619047,0.0,0.0,0.43243243243243246,0.3333333333333333
2019-07-26,0.5,0.3888888888888889,0.0,0.38461538461538464,0.7333333333333333,0.14285714285714285,0.002857142857142857,0.03731343283582089,0.0,0.0,0.06103286384976526,0.0,0.47674418604651164,0.16666666666666666,0.0,0.0,0.5135135135135135,0.3333333333333333
2019-08-02,0.325,0.05555555555555555,0.0,0.057692307692307696,0.26666666666666666,0.0,0.2257142857142857,0.07462686567164178,0.0,0.0,0.1596244131455399,0.0,0.47674418604651164,0.21428571428571427,0.0,0.0,0.32432432432432434,0.3333333333333333
2019-08-09,0.35,0.2777777777777778,0.0,0.057692307692307696,0.43333333333333335,0.0,0.32,0.19402985074626866,0.0,0.0,0.27230046948356806,0.0,0.4883720930232558,0.09523809523809523,0.0,0.0,0.4864864864864865,0.0
2019-08-16,0.375,0.19444444444444445,0.0,0.0,0.3333333333333333,0.0,0.3628571428571429,0.23134328358208955,0.0,0.0,0.36619718309859156,0.08333333333333333,0.47674418604651164,0.14285714285714285,0.0,0.0,0.4864864864864865,0.0
2019-08-23,0.125,0.1111111111111111,0.0,0.0,0.1,0.0,0.3142857142857143,0.2835820895522388,0.0,0.10526315789473684,0.22065727699530516,0.0,0.4186046511627907,0.16666666666666666,0.0,0.0,0.21621621621621623,0.0
2019-08-30,0.525,0.3611111111111111,0.0,0.019230769230769232,0.1,0.0,0.30857142857142855,0.2873134328358209,0.0,0.02631578947368421,0.20657276995305165,0.0,0.5232558139534884,0.2619047619047619,0.0,0.0,0.2972972972972973,0.0
2019-09-06,0.275,0.1111111111111111,0.0,0.019230769230769232,0.1,0.0,0.3028571428571429,0.6865671641791045,0.0,0.0,0.23943661971830985,0.0,1.0,0.7619047619047619,0.05357142857142857,0.01818181818181818,0.6216216216216216,0.0
2019-09-13,0.325,0.05555555555555555,0.0,0.0,0.13333333333333333,0.0,0.31142857142857144,0.6268656716417911,0.0,0.07894736842105263,0.17370892018779344,0.08333333333333333,0.7558139534883721,0.7261904761904762,0.017857142857142856,0.0,0.43243243243243246,0.0
